NAME,LONGDD,LATDD
ILKALKALOI,37.13,0.8
ILKAPUTIEI,37.13,-1.63
ILKAPUTIEISECTION,37.13,-2.63
ILKARAAMBUNI,36.07,-0.82
ILKARIA GAR,37.9,2.22
ILKARIN,35.1,-1.07
ILKEEK,36.2,-2.18
ILKEEKLOOLKOKOYOHILLS,36.42,-1.73
ILKEEKLOOLKOKOYOPLAIN,36.42,-1.75
ILKEEKONYOKIE,36.02,-1.55
ILKEEKONYOKIE,36.28,-1.12
ILKEEKONYOKIE,36.38,-1.02
ILKEEKONYOKIE,36.02,-1.53
ILKEEKONYOKIELOCATION,35.02,-1.12
ILKEEKONYUKIESECTION,36.52,-1.02
GEGEROK,35.18,-1.58
ILKEEKPUSIHILLS,36.32,-1.7
ILKEEKSAPUKI,36.53,1.2
ILKEK,36.37,-0.6
ILKEREYIANI,36.23,-2.07
ILKERIN,34.93,-1.18
ILKIMATI,35.97,-1.63
ILKINANGOP,36.7,-0.63
ILKINANGOPPLATEAU,36.57,-0.7
ILKIRAPUK,36.93,2.13
ILKIRIMISHO,35.95,-0.07
ILKISIN,37.25,1.02
ILKISONGOSECTION,37.3,-2.25
ILKISONGOSECTION,37.58,-2.07
ILKIUSHIN,36.95,-1.75
ILKUJUKA,35.88,-1.08
ILKUONEIYANI,36.97,0.78
ILLUTOT,35.9,-0.87
ILMANYALI,40.25,0.65
ILMAO,37.73,-2.9
ILMARAGWEIT,36.57,0.63
ILMARAMUROI,37.23,1.12
ILMARBA,36.65,-2.2
ILMARBA,36.6,-2.27
ILMATAPATU,36.8,-2.37
ILMATHIMA,39.57,-1.35
ILMBIRESHARI,37.18,-2.07
ILMELILI,36.08,-0.93
ILMELILILOLDAMAT,36.08,-0.93
ILMOKUAIN,35.65,-1.07
ILMPUSILEMPARA,37.57,1.43
ILMUR,35.6,-1.65
ILDIGIRISECTION,37.07,0.42
ILDIGIRISUBLOCATION,36.97,0.48
ILNGARUA,36.6,0.88
ILNGWESILOCATION,37.37,0.3
ILNGWESISECTION,37.02,0.03
ILOBI,38.42,-2.73
ILLODOKILANISECTION,36.02,-1.08
ELTERIAEK,34.93,-1.12
ILOOKURROAEK,37.58,-2.88
ILLORGOIT,36.42,0.57
ILOSHO,37.12,-1.93
ILOYO,38.03,-1.73
ILPARTIMARO,36.72,-2.27
ILPARTIMARO,36.73,-2.27
ILPINGUIN,36.73,0.63
ILBYSION,37.37,1.47
ILPISYON,37.4,1.52
ILPOLEI,37.07,0.37
ILPOLOSAT LAKE,36.43,-0.15
ILPULDUK,36.9,2.15
ILPUS,37.05,0.9
ILPUSDAM,37.03,0.88
ILTEPESOKURRO,37.27,-2.18
ILTILAL,37.87,-2.85
ILTIRIM,36.85,2.05
ILTORORTO,37.42,-2.1
ILTUROT ONGATA,36.22,-1.78
ILTUROTLOLAYIOIK,37.52,-2.57
ILUAI,36.92,-1.07
ILUGWA,37.15,0.12
ILUKU,38.15,-2.62
ILULAKUL,37.52,0.93
ILUNGU,34.65,0.12
ILUSYASUBLOCATION,38.12,-1.63
IMALABA,34.68,0.15
IMALABA,34.78,0.15
IMALE,38.12,-1.7
IMALE,38.28,-2.15
IMAMBARISWANI,37.28,-1.48
IMAYEN,34.52,3.38
IMBA,38.38,-0.85
IMBAFOREST,38.4,-0.85
IMBALE,34.63,0.23
IMBIU,38.08,-1.65
IMBO,34.53,-0.6
IMBOLIADAM,38.32,-0.08
IMENBET,36.18,0.85
IMENTI,37.7,-0.07
IMILIMI,37.35,-1.43
IMINUET,35.48,-0.85
IMPALAPOINT,36.8,-1.35
IMPIRON,36.92,-1.87
IMPIRON,36.95,-1.87
IMPOLOSI,36.93,0.93
IMUTATIN,36.77,-1.82
INAYA,34.58,0.23
INAYASUBLOCATION,34.57,0.22
INCHALDUKIN,37.8,-2.88
INDANGALASIA,34.53,0.28
INDANGALASIA,34.4,0.32
INDANGALASIA,34.78,0.35
INDANGALASIASUBLOCATION,34.38,0.3
INDANGALASIASUBLOCATION,34.77,0.03
INDIKIRIOEMOKOTAN,36.38,-1.77
INDOINYOELOORMEUTI,37.57,-2.8
INDOINYOESAMBU,37.57,-2.72
INEGOSUBLOCATION,35.6,0.2
INELETUM,35.88,2.62
INGARTAATI,36.7,-1.92
INGEGWI,35.1,-1.23
INGELI,34.07,-0.07
INGHIFARM,37.28,0.08
INGIDI,34.68,0.07
INGILE,39.82,-1.6
INGILEWATERHOLE,39.78,-1.58
INGINEJE NDOINYO,36.95,1.23
INGKATORONGOI,35.52,4.52
INGOKO,38.43,-1.63
INGOTSE,34.72,0.35
INGATSI,34.7,0.35
INGOTSESUBLOCATION,34.73,0.35
INGRIR,39.43,2.68
INJERIAN,35.37,-0.75
INJERIAN,35.47,-0.85
INKIPIKONISUBSECTION,36.62,-1.03
INKIPOSOROGI,37.68,1.3
INKOIRIENITO,34.93,-1.03
INKORIGASHI,35.85,-2.03
INKULPUOKNAIBOR,36.05,-1.8
INOILOCATION,37.3,-0.55
INONKORVIRR,36.95,-1.45
INONOPLANTATION,37.1,-0.35
INTINYIKA,36.98,-2.32
INYAFARAKA,38.9,1.43
INYAFARAKA LAGA,38.95,1.28
INYEKA,37.62,-2.28
INYOKONI,37.4,-1.78
INYULULU,37.85,-0.97
INYUU,38.15,-1.42
IRABARI,37.68,-0.7
IRANA,34.3,0.25
IRANDA,34.78,-0.63
IRANGATAABACHULA,39.52,-0.58
IRANGI,39.48,-0.35
IRARU,37.77,-0.15
IRATI,36.77,-0.72
IRBUS,38.27,2.68
IREGI,37.1,-0.77
IREMBU,37.08,-0.8
IREMITO,37.03,-2.63
IRARA,37.02,-0.87
IRERI,37.38,1.55
IRESEILODIMA,38.3,0.32
IRESIKUNOR,38.62,0.72
IRGIMBA,35.92,-1.78
IRIAINILOCATION,37.15,-0.47
IRIAITHEETHE,38.12,-2.32
IRIAMURAI,37.07,-0.72
IRIAINI,37.05,-0.2
IRIATUNESUBLOCATION,37.08,-0.55
IRIBAJALUGU,38.55,-3.68
IRIBAJAMSHIGA,38.68,-3.6
IRIBAJAMSHIGA,38.58,-3.73
IRIBAJAJAMAN,38.58,-3.88
EREGA,37.62,-0.27
IIRIGASUBLOCATION,37.62,-0.27
IGONGA,34.7,-0.63
IRIGU,37.73,-0.4
IRIGUINI,36.97,-0.8
IRIMA,38.53,-3.28
IRIMA,38.53,-3.35
IRINDIRO,37.88,0.15
IRINGA DOINYO,35.32,-1.23
IRIZI,38.35,-3.32
IRONDI,34.88,-0.78
IRONGLOCATION,35.52,0.73
IRONGSUBLOCATION,35.57,0.73
IRPOORI,35.55,-1.65
IRRA KUBI,38.98,3.45
IRRISHETA,36.82,-1.95
IRRISHETA,36.08,-1.97
ERUMA,37.68,-0.22
IRUMA,34.72,-0.07
IRUNGU,34.87,-0.8
IRUNGUNI,38.2,-0.15
IRURA,37.1,-0.57
IRURI,37.08,-0.37
IRURI,37.03,-0.6
IRURI,37.08,-0.35
IRURUFOREST,35.08,0.18
IRYIONOMOCH,35.25,2.43
ISAANI,37.93,-1.43
ISAANIDAM,37.93,-0.98
ISAGANA,37.63,-0.55
ISAMPIN,34.77,-1.02
ISANDA,35.73,0.05
ISANDA,35.87,0.2
ISANGADAM,37.48,-1.3
ISANGARIDGE,36.65,-0.62
ISANTA,34.73,-0.57
INSARIA,34.72,-0.72
ISEBANIA,34.48,-1.22
ISEBANIA,34.47,-1.22
ISEBANIASUBLOCATION,34.43,-1.2
ISECHA,34.87,-0.57
ISECHENO,34.87,0.23
ISEI,35.47,-0.87
ISGOIS,39.08,-0.27
ISHIARA,37.78,-0.45
ISHIKITI,40.62,-2.45
ISHIRU,34.9,0.02
ISHIRUSUBLOCATION,34.92,0.18
ISILALE,36.72,-2.05
ISINGA,37.03,-1.3
ISINGASUBLOCATION,37.03,-1.28
ISINON,36.38,-2.2
ISINYA,36.85,-1.07
ESENYA,36.87,-1.63
ISINYA,36.85,-1.68
ISINYA,36.95,-1.6
ISINYAOIBORR,36.8,-1.77
ISIOLO,37.58,0.35
ISIOLO,37.58,0.57
ISIOLOBUFFALOSPRINGSGAMERESERVE,37.57,0.53
ISIOLODISTRICT,38.75,1.53
ISIOLONATIVELEASEHOLDAREA,37.05,0.05
ISIRKON,36.13,-0.03
ISIUKHU,34.55,0.28
ISIVUNI,37.45,-1.52
ISIYIAMALIL,37.05,-2.57
ISKUFOUT,40.28,-1.7
ISLANDFARM,36.03,-0.43
ISOGE,35.05,-0.75
ISOGI,35.05,-0.8
ISOGI,35.08,-0.78
ISOITOADORUESCARPMENT,36.18,-1.82
ISOITOLOLNGOJINE,36.52,-2.2
ISONGO,34.65,0.03
ISONGOSUBLOCATION,34.58,0.3
ISOVYASCHOOL,37.43,-1.8
ISSA,35.82,0.72
ISSASSUBLOCATION,35.08,0.7
ISUKHALOCATION,34.73,0.22
ISUKONI,37.32,-1.43
ISULU,34.7,0.2
ISUVYA,37.27,-1.55
ISYUKONI,37.32,-1.43
ITAANICOFFEENURSERY,37.4,-1.82
ITABA,37.58,-2.82
ITABALIA,34.65,0.07
ITABUA,37.55,-0.73
ITABUASUBLOCATION,37.48,-0.55
ITAE MURUA,34.42,3.73
ITAE NGIMORU,35.43,4.35
ITAGA,37.03,-0.8
ITAILALE,40.25,3.12
ITAN,38.88,0.4
ITARARA,36.87,-0.52
ITARE,35.27,-0.58
ITARE,35.18,-0.48
ITEGERO,34.8,0.13
ITEMBEAFRICANSETTLEMENTSCHEME,35.3,-0.78
ITAMBOGO,37.68,-0.05
ITEMEINISUBLOCATION,36.97,-0.55
ITEN,35.05,0.07
ITENDAM,35.47,0.65
ITENYI,34.82,0.25
ITETA,37.48,-2.03
ITETANI,37.37,-1.6
ITETANI,37.38,-1.58
ITETANISCHOOL,37.38,-1.58
ITETANISUBLOCATION,37.37,-1.58
ITETE,34.43,0.4
ITHAENI,37.35,-1.47
ITHAENISUBLOCATION,37.35,-1.45
ITHAITHI,37.07,-0.47
ITHANGA,37.35,-0.93
ITHANGA,36.93,-0.85
ITHANGA,37.18,-0.53
ITHANGAESTATE,37.35,-0.88
ITHANGAHILLS,37.4,-1.02
IDHANGAINI,37.47,-0.87
ITHANGALOCATION,37.55,-1.03
ITHANGASUBLOCATION,36.93,-0.87
ITHANGATHI,38.22,-2.35
ITHANGATHI,38.23,-1.43
ITHANGATHI,37.53,-1.87
ITHANGUNI,37.47,-0.08
ITHANJI,37.05,-0.53
ITHANJI,37.1,-0.55
ITHANJI,36.85,-1.1
ITHANJI,36.73,-1.02
ITHANJIMBAYA,37.03,0.12
ITHANJISUBLOCATION,37.13,-0.58
ITHARENI,37.3,-0.05
ITHARENI,37.32,-0.05
ITHEKAHUNO,37.05,-0.52
ITHEKAHUNOSUBLOCATION,37.05,-0.05
ITHEMBONI,37.45,-1.65
ITHEMBONI,37.35,-1.78
ITHEMBONIDAM,37.35,-1.57
ISEMWEGI,37.05,-0.6
ITHENGURI,36.97,-0.47
ITHENZEGRAZINGAREA,37.92,-0.92
ITHERU,37.12,-0.8
IDHERUI,37.02,-0.8
ITHIGEINI,37.07,-0.47
ITHIKWA,38.22,-1.1
ITHIMA,36.4,0.22
IDHIMA,37.47,-0.72
ITHIMALOCATION,37.97,0.4
ITHIMANI,37.88,-1.43
ITHIMANISUBSURFACEDAM,37.95,-1.4
ITHAMBARI,37.58,-0.08
ITHINDIKI,37.62,-1.65
ITHIRAMERU,36.78,-0.95
ITHIYANI,37.93,-1.38
ITHOKU,38.57,-1.08
ITHOKWE,37.98,-1.37
ITHUMBA,37.6,-2.05
ITHUMBA,38.4,-2.2
ITHUMBA,38.4,-2.18
ITHUMBA,37.62,-2.03
ITHUMBI,38.1,-0.88
ITHUMBI,38.07,-0.88
ITHUMULASUBLOCATION,38.07,-1.75
ITHUNDU,37.7,-2.03
ITHUNGA,37.05,-1.65
ITHURU,36.87,-1.15
ITHWAIANI,38.22,-2.2
ITIA,38.37,-2.02
ITIANI,37.68,-2.05
ITIATI,37.1,-0.42
ITIBO,35.1,-0.57
ITIBO,34.85,-0.58
ITIBO,34.7,-0.07
ITIBO,35.42,-0.87
ITIANI,37.88,0.23
ITIERIO,34.72,-0.68
ITIGO,35.02,0.35
ITIKAWELLS,38.27,-0.98
ITIKONI,37.4,-1.22
ETIKONIDAM,37.38,-1.22
ITILUKU,37.92,-0.88
ITIMU,37.98,-2.05
ITINGONIDAM,37.72,-1.68
ITITHINIHOTEL,37.53,-1.05
ITITI,38.15,-2.45
ITITU,37.52,-1.98
ITITU,37.48,-1.72
ITITU,37.77,-1.77
ITITO,38.38,-2.02
ITOANGI,38.13,-1.73
ITOGA,37.12,-0.43
ITOLANI,38.05,-1.12
ITOLEKA,37.93,-1.48
ITOLEKA,37.93,-1.47
ITOLEKASUBLOCATION,37.93,-1.48
ITONGOLA,37.4,-1.57
ITOOTOONI,38.27,-2.05
ITTIRRPLAIN,38.65,3.02
ITUANDUA,38.02,-0.07
ITUGURURU,37.72,-0.42
ITUKATENA,37.65,-1.18
ITULU,37.97,-1.9
ITULULU,37.48,-1.97
ITUMANIDAM,37.95,-1.02
ITUMBA,38.23,-1.8
ITUMBA,38.25,-1.78
ITUMBE,34.63,-0.75
ITUMBE,34.85,-0.82
ITUMBE,34.78,-0.77
ITUMBINI,38.63,-0.08
ITUMBOLEDAM,37.48,-1.77
ITUMBULE,37.07,-1.48
ITUMBULESCHOOL,37.72,-1.07
ITUMBULESUBLOCATION,37.07,-1.48
ITUMBUSUBLOCATION,34.57,0.03
ITUNDU,37.18,-0.42
ITUNGA,38.32,-2.12
ITUNGUU,38.32,-2.1
ITURU,36.92,-1.1
IUANI,37.53,-1.07
IUANEHILL,37.53,-1.73
IUANI,37.52,-1.73
IUANI,37.53,-1.72
IUANEHILLS,37.47,-1.7
IUANISUBLOCATION,37.53,-1.73
IUSYA,37.47,-1.52
IUTAMBOO,37.8,-1.05
IUUMA,37.7,-1.03
EUMA,37.08,-0.87
EUMABLOCK,37.75,-0.97
IVETI,37.27,-1.53
IVETIFOREST,37.28,-1.47
IVETIHILLS,37.3,-1.52
IVETILOCATION,37.25,-1.48
IVIAITHEETHE,38.1,-2.32
IVIANI,37.3,-1.47
IVIANI,37.92,-2.1
IVIANIKWAMATUNDU,37.95,-2.58
IVONA,34.73,0.12
IVONDA,34.75,0.15
IVUSE,38.08,-2.97
IWANGO,38.57,-1.78
IYABE,34.75,-0.75
IYABE,34.68,-0.7
IYAMANIDAM,37.93,-1.22
IYANGULI,38.53,-0.45
IYEGO,37.03,-0.68
IYEGO,36.98,-0.07
IYEGOIHIGA,37.02,-0.68
IYOLE,37.62,3.07
IZAAKWALTONINN,37.45,-0.52
JABAN,35.78,0.6
JABI BUR,40.93,2.35
JACARANDACOFFEERESEARCHSTATION,36.92,-1.1
JADINIHOTEL,39.57,-4.32
JAFFABRIDGE,36.37,-0.03
JAGARTIEK,35.13,-1.38
JAHAN,40.12,2.2
JAHAN ARBA,38.98,2.07
JAIROS,34.3,0.07
JAJABA LAGA,39.8,-0.7
JAJUSS,38.38,0.93
JALDESA,38.37,2.1
JALDESA LAGA,38.42,2.08
JALENY,34.45,-0.98
JAMBELE,39.92,-1.03
JAMBO,35.6,-0.1
JAMBOSUBLOCATION,39.48,-3.9
JAMHURIPARK,36.77,-1.3
JAMHURIPARK,38.77,-1.3
JAMJI,35.18,-0.47
JAMJITEAFACTORY,35.18,-0.48
JAMONI,38.05,-0.6
JANJANI,39.05,-3.1
JANJANI,39.05,-3.12
JANJU,39.08,0.68
JANONI,38.52,-0.57
JARA,39.9,-0.9
JARA,39.65,3.02
JARA,40.03,3.93
JARA,39.03,-1.93
JARA LAGA,39.07,3.27
JARA WEL,40.97,-0.03
JARABUNI,39.73,-3.63
JARAJILA,40.92,-0.03
JARBA,40.92,1.98
JARIGOLE,36.25,3.6
JARIHILLS,40.92,3.27
JARSAGUDA,40.05,-1.8
JARSE EL,40.78,2.23
JARTIGUDA,39.48,3.03
JARTIGUDA LAGA,39.45,3.03
JEBILAT,35.07,-0.68
JEBKARARAT,34.9,1.37
JEGOSUBLOCATION,39.18,-4.63
JELANGOR,39.32,0.55
JELU FAF,39.08,-0.08
JEMANGE,34.82,0.05
JEMBI,34.77,-0.88
JENERIWATERHOLE,40.7,-2.32
JENGONOBIR OLDOINYO,35.27,-1.42
CHEPKAYAISUBLOCATION,34.72,0.03
JEPROK,34.75,0.02
JERA,34.25,0.28
JERICHO FORT,36.07,-0.57
JESUME,35.02,-0.77
JEURI,39.78,-3.87
JEURE,39.78,-3.87
JIBBISSA,36.08,4.25
GIBISA GEBEL,37.05,4.23
JIBOTA,38.82,3.42
DZIKOLE,39.13,-4.3
JILA,39.53,-3.42
JILA,39.45,-3.68
JILA HARA,40.9,-0.62
JILANGO,39.22,0.53
JILBA,39.02,-1.92
JILO HARA,39.05,3.4
JILORE,39.9,-3.18
JILORE LAKE,39.9,-3.2
JILORELOCATION,39.75,-3.02
JILOREMWISHO,39.87,-3.18
JILOREZIANISUBLOCATION,39.88,-3.2
JIMBA,39.55,-3.9
JIMBASUBLOCATION,39.55,-3.88
JIMBO,39.57,-4.1
JIMBOSUBLOCATION,39.22,-4.07
JIMETUNDA,38.58,-2.57
JIMETUNE,38.4,-2.93
JIMO,34.95,-0.28
JINA,34.53,0.08
JINASUBLOCATION,34.53,0.07
JINJASUBLOCATION,34.43,0.37
JIPE,40.88,-2.02
JIPESISALESTATES,37.75,-3.4
JIRAA,39.93,-1.07
JIRIMEGUBATA,40.18,3.55
JIRIMI GAR,37.97,2.35
JIRMAGARSE,40.08,2.57
JIROLE,40.92,-0.42
JIROLE,40.18,-1.95
JIRTOI,40.58,1.68
JIWENI,39.18,-4.25
JOGOLO,38.62,-3.85
JOGOO,35.72,-0.02
JAGOROR,35.52,-0.15
JOHN POINT,37.3,-0.15
JOHNAKENZISDAM,37.47,-1.4
JOMOKENYATTAAIRPORTNAIROBI,36.93,-1.32
JOMVU,39.62,-3.98
JOMVUSUBLOCATION,39.4,-3.92
JONYO,34.47,-0.37
JOPE GOD,34.32,-0.57
JORA,38.63,-3.08
JORA,38.6,-3.58
JORA,38.65,-3.08
JORDAN,34.92,1.28
JOSEFGLACIER,37.3,-0.15
JOSEPHS,34.57,-0.62
JOUBERTS,35.63,-0.15
JOYCEKILIMAKIUESTATE,37.22,-1.75
JUGA,37.12,-1.18
JUJAESTATE,37.1,-1.02
JUJAFARM,37.12,-1.18
JUJULIET,35.1,-0.73
JULANHILLS,41.03,3.47
JUMAMOI,34.77,0.05
JUNDA,39.07,-4.02
JUNDA RAS,39.07,-4.03
JUNDACREEK,39.07,-4.02
JUNGERI,36.48,-0.28
JUNGLEESTATE,36.97,-0.4
JUNJA,40.77,-2.07
JUNJA,40.77,-2.08
JUNJA ZIWALA,40.77,-2.08
JUNJACORNER,40.77,-2.08
JUNJU,39.75,-3.85
JUNJU,39.73,-3.85
JUNJU,39.73,-3.87
JUNJULOCATION,39.75,-3.87
JUU,39.6,-4.12
KAABILIKERET,35.38,4.22
GABOLI,35.03,3.27
KAABWA,35.28,2.35
KAAGA,37.65,0.07
KAAGOGI,36.9,-0.43
KAAHUNGU,36.85,-0.95
KAALIM,35.43,1.97
KAALING,35.52,4.35
KAALING,35.55,4.35
KAAMARANDI,37.87,-0.47
KAAMISITU,37.95,-2.15
KAANGINI,38.53,-1.07
KAANGOLE,35.3,3.28
KAANI,37.35,-1.05
KAANI,37.37,-1.05
KAANI,37.35,-1.52
KAANISUBLOCATION,37.35,-1.52
KAANJA,36.92,-0.78
KAAPURU,36.93,2.02
GAPUSS,35.4,3.22
KAASYA,37.7,-2.05
KAASYA,37.77,-2.05
KAASYA,37.72,-2.05
KAASYA,37.72,-2.03
KAASYA,37.65,-2.08
KAATHENE,37.93,0.23
KAATHI,37.3,-1.57
KAATINE,37.6,-1.77
KAAWAT,35.7,4.53
KABAA,37.43,-1.23
KABAA,37.45,-1.23
KABAASUBLOCATION,37.43,-1.25
KABAELSUBLOCATION,35.65,0.6
KABAGE,36.82,-0.4
KABAGESUBLOCATION,36.85,-0.42
KABAI,38.13,-2.9
KABAINI,37.28,-2.12
KABAKOKEL,35.62,0.92
KABAKONGA,36.02,0.1
KABALDAMET,35.63,1.23
KABAN,35.08,0.6
KABANINI,39.62,-3.62
KABANTA,35.15,0.32
KABANYET,35.8,1.75
KABARAINASUBLOCATION,35.95,0.68
KABARAIT,35.68,4.03
KABARAK,35.52,0.52
KABARAKFOREST,35.82,0.38
KABARAKRANGE,35.82,0.38
KABARAKSUBLOCATION,35.78,0.37
KABARAT,35.28,2.97
KABARE,37.32,-0.05
KABAE,37.32,-0.52
KABARELOCATION,37.03,-0.58
KABARESUBLOCATION,37.38,-0.43
KABARICHAN,35.93,0.48
KABARISUBLOCATION,37.23,-0.43
KABARKEBOSUBLOCATION,35.82,0.72
ABARIMELL,36.23,0.77
KABARNET,35.75,0.05
KABARNETLOCATION,35.72,0.48
KABARSUBLOCATION,35.72,-0.1
KABARTEGAN,35.02,-0.52
KABARTEGAN,35.15,-0.48
KABARTONJO,35.8,0.63
KABARU,37.02,-0.28
KABARUSO,35.43,-0.82
KABARUSO,35.45,-0.82
KABASISUBLOCATION,35.82,0.43
KABATENI,39.85,-3.32
KABATERESAWMILLS,35.98,-0.53
KABATI,36.98,-0.88
KABATI,37.92,-1.23
KABATI,38.22,-1.03
KABATI,36.32,0.2
KABATI,37.1,-0.95
KABATI,37.55,-2.13
KABATI,36.42,-0.43
KABATISUBLOCATION,37.1,-0.93
KABAZIESTATE,36.02,-0.08
KABAZIESTATE,36.08,-1.15
KABEBERO,36.87,-0.55
KABECE,37.62,-0.22
KABELAKHUMSO,38.75,3.2
KABELAMARUK,34.82,3.37
KABELET,34.95,1.3
KABENDO,34.47,0.08
KABENKA,35.25,1.05
KABERERSUBLOCATION,35.07,0.08
KABESIDAM,38.32,-1.88
KABETE,38.08,-0.08
KABETE,36.72,-1.27
KABETE,34.97,-0.38
KABETE,36.73,-1.23
KABETE,36.73,-1.25
KABETELOCATION,36.75,-1.23
KABETESUBLOCATION,36.72,-1.23
KABETWA,35.63,1.15
KABEWYAN,34.92,0.97
KABIANGA,35.13,-0.45
KABIANGASUBLOCATION,35.12,-0.45
KABIANGEK,35.2,-0.58
KABIEGOSUBLOCATION,35.05,1.15
KABIEMIT,35.07,0.52
KABIEMITSUBLOCATION,35.72,0.42
KABIENI,39.58,-3.88
KABIMOI,35.82,0.48
KABIMOI,35.78,0.02
KABIMOISUBLOCATION,35.82,0.05
KABINGA,37.25,-0.53
KABINGASHI,37.47,-0.52
KABINORR,34.82,-1.03
KABIOKFOREST,35.08,0.07
KABIRIRSANG,35.02,0.02
KABIROKWASUBLOCATION,35.65,0.23
KABIRUINI,37.1,-0.4
KABISAGA,35.12,0.43
KABISAGA,35.1,0.45
KABISAGASUBLOCATION,35.1,0.42
KABISAKA,35.23,-1.02
KABIYET,35.08,0.4
KABIYETLOCATION,35.07,0.05
KABKALET,34.88,0.3
KABKIRISUA,34.8,1.18
KABKURES,35.13,-0.75
KABLABUN,34.55,1.03
KABLOSH,36.22,0.42
KABLUCH,36.1,0.15
KABLUK,35.65,0.57
KABO,40.22,3.27
KABOBI,39.32,-0.1
KABOBI,39.28,-0.13
KABOCHU,36.68,-1.18
KABODHO,34.93,-0.3
KABODHOEASTSUBLOCATION,34.95,-0.3
KABODHOWESTSUBLOCATION,34.87,-0.3
KABOEN,35.12,0.2
KABOI,35.1,0.12
KABOISUBLOCATION,35.08,0.1
KABOIYO,35.93,0.2
KABOK,34.65,-0.45
KABOKO,37.03,-0.7
KABOKO,37.88,-1.07
KABOKULI,35.02,2.62
KABOLA,34.53,-0.08
KABOLADI,34.62,3.62
KABALOIN,35.4,-0.27
KABOMAYI,34.45,0.85
KABONDO,34.88,-0.45
AWACH,34.77,-0.43
KABONDOLOCATION,34.87,-0.45
KABONGE,38.05,-1.03
KABONGE,37.22,-0.05
KABONGEFOREST,38.05,-1.03
KABONGEPLANTATION,38.05,-1.03
KABONGO,36.4,-2.1
KABONGWA,35.15,0.2
KABONYOSUBLOCATION,34.37,-0.68
KABOROA,34.73,1.18
KABORT,40.27,2.07
KABOSI,34.85,-0.8
KABOSKEILOCATION,35.75,0.75
KABOSO,36.02,-0.53
KABOSON,35.25,-1.53
KABOSON,35.27,-1.02
KABOSONSUBLOCATION,35.25,-1.02
KABOSWA,35.05,-0.88
KABOSWA,35.25,-0.28
KABOUBA,37.88,-1.42
KABOLO,37.03,-0.53
KABOYO,37.58,-1.03
KABRASLOCATION,34.8,0.43
KABREREN,35.87,0.38
KABRIOK,36.02,0.47
KABRIRSUSSUBLOCATION,35.63,0.02
KABROBE,35.77,0.3
KABRORET,35.43,-0.72
EMURUAKERIM,35.98,2.05
KABUBONI,37.65,-0.37
KABUDE,34.72,-0.72
KABUGA,37.32,-0.55
KABUGACOFFEENURSERY,37.32,-0.05
KABUGUCH,35.37,1.68
KABUI,37.72,-0.25
KABUI,37.07,-0.65
KABUKARA,34.4,0.77
KABUKARA,34.42,0.77
KABUKARA,34.37,0.78
KABUKARADAM,34.42,0.77
KABUKOYA,34.42,0.82
KABUKU,36.07,-1.13
KABUKU,36.07,-1.15
KABUKO,37.02,-1.03
KABUKA,38.6,-0.98
KABUKUDAM,37.93,-1.18
KABUKUESTATE,37.12,-0.97
KABOKIEK,35.15,-0.32
KABULA,34.52,0.45
KABULA,34.53,0.48
KABULESS,35.13,1.88
KABULWA,35.58,0.78
KABUNGUT,35.32,-0.73
KABUNGWA,35.15,0.22
KABUONIDAM,37.37,-1.85
KABUOT,35.87,0.3
KABURASUBLOCATION,34.13,0.13
KABURI,34.22,0.6
KABORIA,37.57,-0.15
KABURUGUBAYARANGE,36.03,0.28
KABURWETI,34.4,0.8
KABUSASUBLOCATION,35.95,0.58
KABUSITATI,34.45,0.8
KABUSWISUBLOCATION,37.52,-1.55
KABUSWOPLAIN,35.9,0.35
KABUTI,35.7,0.6
KABUTI,38.03,-1.02
KABUTI,37.32,-0.43
KABUTI,38.03,-1.18
KABUTI,37.03,-0.43
KABUTIE,35.05,0.2
KABUYEFWE,34.92,0.78
KABUYEFWE,34.92,0.85
KABWANGEDERR,34.72,2.92
KABWE,37.03,-0.42
KABWEA,37.58,-1.03
KABYEN,35.22,1.82
KACHA,38.13,-1.98
KACHACHA,40.97,3.7
KACHAGALAU,35.05,2.32
KACHAKACHOM,35.65,4.55
KACHAKARIMOCH,34.48,3.45
KACHAR,35.12,2.18
KACHAROBAESTATE,36.77,-1.12
KACHAUCONE,36.05,2.62
KACHEKILEKINEI,34.98,1.57
KACHEROTWO,36.28,0.73
KACHIEGE,37.07,0.02
KACHIENG,34.78,-0.48
KACHIENGSUBLOCATION,34.77,-0.48
KACHIENGSUBLOCATION,34.43,-0.73
KACHIKA,36.82,-1.73
KACHIMBA,37.22,-0.43
KACHIMITWA,35.03,2.38
KACHINYA,36.03,2.05
KACHIUNDUTHI,37.65,-0.27
KACHODA,35.7,4.53
KACHOKE,34.95,2.65
KACHOKE,34.98,3.08
KACHOLA GOD,34.13,-0.97
KACHOLASUBLOCATION,34.42,-0.65
KACHOM,35.18,2.1
KACHORIA,36.55,-0.38
KACHORORIA,36.63,-0.53
KACHORORONIDAM,39.63,-3.68
KACHU,36.82,-1.03
KACHUKUSUBLOCATION,34.22,-0.87
KACHUROMONGIN,35.7,4.48
KACHURUGA,36.57,-0.4
KADAKATIANG,35.02,3.42
KADAKHSA,40.07,0.27
KADAUKALUGWE,40.03,-3.15
KADEMPOINT,34.13,-0.92
KADENGE,34.18,0.02
KADERASUBLOCATION,34.78,-0.02
KADERASUBLOCATION,34.47,-0.07
KADERASUBLOCATION,34.55,-0.75
