LONG,LAT,F_NAME,HMIS_,DIST,DIVISION,F_TYPE,AGENCY
37.51138,-2.02779,MWANYANI HC,1004,MAKUENI,MBITINI,4,MOH
37.68008,-2.06572,MWEINI DISP,247,MAKUENI,NGUU,4,MOH
37.4947,-1.7158,NGAI DISP,1008,MAKUENI,MBOONI,4,MOH
38.29079,-2.66435,NGILUNI DISP,,MAKUENI,MTITO ANDEI,4,MOH
38.04904,-2.52758,NGWATA SUB HEALTH CENTRE,1011,MAKUENI,MTITO ANDEI,3,MOH
38.04729,-2.70281,NTHONGONI DISP,3523,MAKUENI,MTITO ANDEI,4,MOH
37.35991,-1.78343,NUNGUNI SDH,1031,MAKUENI,KILUNGU,1,MOH
37.4947,-1.97433,NZEENI LIONS DISP,,MAKUENI,MBITINI,4,NGO
37.99668,-2.59171,NZEVENI SUB HEALTH CENTRE,3665,MAKUENI,MTITO ANDEI,3,MOH
37.53664,-1.81368,NZIU SUB HEALTH CENTRE,1012,MAKUENI,MATILIKU,3,MOH
37.25772,-1.85061,SALAMA  BAPTIST MEDICAL DISP,,MAKUENI,KILOME,4,MISS
37.53555,-1.94475,ST. MICHAELS DISP,,MAKUENI,MATILIKU,4,MISS
37.64139,-2.04195,ST. MICHAELS DISP,,MAKUENI,NGUU,4,MISS
38.1663,-2.69202,SULEIMAN FARUK MEMORIAL MEDICAL,,MAKUENI,TSAVO WEST,4,NGO
37.38714,-2.01401,SULTAN HAMUD HEALTH CENTRE,1032,MAKUENI,KASIKEU,3,MOH
37.92147,-2.27925,SYUMILE DISP,695,MAKUENI,MAKINDU,4,MOH
37.46568,-1.54532,TAWA DEMONSTRATION H C,1046,MAKUENI,KISAU,3,MOH
37.4163,-1.59196,TULIMANI DISP,699,MAKUENI,TULIMANI,4,MOH
37.49809,-1.75812,UKIA DISP,1015,MAKUENI,KAITI,4,MOH
37.34901,-1.85439,UPETE DISP,1016,MAKUENI,KILOME,4,MOH
,,WATEMA DISP,,MAKUENI,KAITI,4,MOH
37.35324,-1.88054,WATHINI ACK HC,,MAKUENI,KASIKEU,3,MISS
,,YIMWAA DISP,,MAKUENI,MAKINDU,4,MOH
37.32,3.62,BALESA DISP,3372,MARSABIT,NORTH HORR,4,MOH
38.11,2.59,BUBISA DISP,1048,MARSABIT,MAIKONA,4,MOH
38.0804,2.27459,DIRIB GOMBO DISP,1050,MARSABIT,GADAMOJI,4,MISS
37.242123,3.932321,DUKANA DISP,1051,MARSABIT,NORTH HORR,4,MOH
36.71,3.22,GAS DISP,3374,MARSABIT,NORTH HORR,4,MOH
36.951122,2.565737,GATAB AIC DISP,1064,MARSABIT,LOIYANGALANI,4,MISS
37.8293,3.48922,HURI HILLS DISP,,MARSABIT,MAIKONA,4,MOH
37.249495,1.927378,ILLAUT DISP,4321,MARSABIT,LAISAMIS,4,MISS
36.4309,4.04737,ILLERET SUB HEALTH CENTRE,1053,MARSABIT,NORTH HORR,3,MOH
37.4235,3.17081,KALACHA DISP,1054,MARSABIT,MAIKONA,4,MISS
37.9,2.22,KARARE DISP,1055,MARSABIT,CENTRAL,4,MISS
37.4018,2.49874,KARGI DISP,1056,MARSABIT,LOIYANGALANI,4,MISS
37.496,2.06362,KORR DISP,3136,MARSABIT,LAISAMIS,4,MISS
38.2785,1.59324,KOYA DISP,3376,MARSABIT,LAISAMIS,4,MOH
37.8004,1.6001,"LAISAMIS MISS. HOSPITAL, DIOCESE",1067,MARSABIT,LAISAMIS,1,MISS
37.89,1.98,LOGOLOGO DISP,1058,MARSABIT,LAISAMIS,4,MISS
36.4454,3.04149,LOIYANGALANI DISP,1065,MARSABIT,LOIYANGALANI,4,MISS
37.762325,2.812325,MAIKONA DISP,2386,MARSABIT,MAIKONA,4,MOH
37.8945,3.12833,MAIKONA DISP,1059,MARSABIT,MAIKONA,4,MISS
38.09,2.44,MANYATTA JILLO DISP,4686,MARSABIT,GADAMOJI,4,MOH
37.983,2.331,MARSABIT CATHOLIC DISP,1060,MARSABIT,CENTRAL,4,MISS
37.985249,2.324839,MARSABIT DISTRICT HOSPITAL,1068,MARSABIT,CENTRAL,1,MOH
37.782325,1.492321,MERILLE DISP,4322,MARSABIT,LAISAMIS,4,MOH
37.38,1.75,NGURUNIT DISP,1061,MARSABIT,LAISAMIS,4,MISS
37.0757,3.39515,NORTH HORR HEALTH CENTRE,1066,MARSABIT,NORTH HORR,3,MISS
38.089029,2.328398,SAGANTE DISP,3375,MARSABIT,GADAMOJI,4,MOH
,,SAKAWA DISP,,MARSABIT,,4,MOH
38.0581,2.21373,SONGA DISP,1062,MARSABIT,CENTRAL,4,MOH
38.355247,2.997043,TURBI DISP,3380,MARSABIT,MAIKONA,4,MOH
37.82321,-0.672321,GACABARI DISP,3391,MBEERE,GACHOKA,4,MOH
,,GACHURIRI DISP,,MBEERE,GACHOKA,4,MOH
,,GATEGI H C,,MBEERE,MWEA,3,MOH
37.661,-0.712575,IRIAMURAI DISP,806,MBEERE,GACHOKA,4,MISS
37.7833,-0.452179,ISHIARA SUB-DISTRICT HOSPITAL,841,MBEERE,EVURORE,1,MOH
37.7055,-0.728532,KABUGURI DISP,3420,MBEERE,GACHOKA,4,MOH
37.59,-0.53,KAMBORA DISP,,MBEERE,SIAKAGO,4,MISS
37.7249,-0.500292,KAMUMU DISP,808,MBEERE,EVURORE,4,MOH
37.7169,-0.466099,KANYUAMBORA DISP,812,MBEERE,EVURORE,4,MOH
37.3704,-0.776973,KARABA DISP,813,MBEERE,MWEA,4,MOH
37.38,-0.79,KARABA WANGO DISP,,MBEERE,MWEA,4,MISS
37.70991,-0.621172,KATHANJE DISP,2520,MBEERE,SIAKAGO,4,MOH
37.8007,-0.691489,KIAMBERE HEALTH CENTRE,836,MBEERE,GACHOKA,3,MOH
37.5288,-0.571812,KIAMURINGA DISP,818,MBEERE,GACHOKA,4,MOH
37.7739,-0.573522,KIRIE DISP,820,MBEERE,SIAKAGO,4,MOH
37.6411,-0.678952,KIRITIRI HEALTH CENTRE,839,MBEERE,GACHOKA,3,MOH
37.51126,-0.754054,KITOLOLONI CATHOLIC DISP,,MBEERE,MWEA,4,MISS
37.55,-0.64,LIVIERO DISP,,MBEERE,GACHOKA,4,MISS
37.6599,-0.777543,MACHANGA DISP,822,MBEERE,GACHOKA,4,MOH
37.5773,-0.766714,MAKIMA DISP,824,MBEERE,MWEA,4,MOH
37.572321,-0.762324,MASHAMBA DISP,4258,MBEERE,MWEA,4,MISS
37.640991,-0.575225,MBEERE DISTRICT HOSP,843,MBEERE,SIAKAGO,1,MOH
37.5315,-0.817921,MBONDONI DISP,3421,MBEERE,MWEA,4,MOH
37.535814,-0.639417,MOTHER MAZERERO MISSION DISP,825,MBEERE,GACHOKA,4,MISS
37.8879,-0.431906,MUTHATHARA DISP,3760,MBEERE,EVURORE,4,MOH
37.48,-0.75,MWEA COTTAGE HOSPITAL,,MBEERE,MWEA,1,MISS
37.5972,-0.698898,NGANDURI DISP,828,MBEERE,GACHOKA,4,MOH
37.8331,-0.78951,RIACHINA DISP,2866,MBEERE,GACHOKA,4,MOH
37.4046,-0.841058,RIAKANAU DISP,831,MBEERE,MWEA,4,MOH
37.5887,-0.526221,RIANDU DISP,2282,MBEERE,SIAKAGO,4,MOH
37.4826,-0.600877,RWIKA DISP,832,MBEERE,GACHOKA,4,MOH
37.6451,-0.574662,SIAKAGO DISP (DON BOSCO),833,MBEERE,SIAKAGO,4,MISS
37.78,-0.57,ST JOHN BAPTIST DISP,,MBEERE,SIAKAGO,4,MISS
37.3105,-0.759876,WACHORO DISP,834,MBEERE,MWEA,4,MOH
,,AMA DISP,4351,MOYALE,,4,MOH
39.00012,3.44123,BORI DISP,3378,MOYALE,CENTRAL,4,MOH
39.252721,3.104744,DABEL DISP,3377,MOYALE,GOLBO,4,MISS
38.83231,3.42123,DAMBALA FACHANA DISP,1049,MOYALE,OBBU,4,MOH
39.277306,3.42103,GODOMA DISP,1052,MOYALE,GOLBO,4,MOH
38.57231,3.572321,GOLOLE DISP,3379,MOYALE,URAN,4,MOH
39.026077,3.499712,MOYALE DISTRICT HOSPITAL,1069,MOYALE,CENTRAL,1,MOH
38.672035,3.288957,SOLOLO MISS. HOSPITAL,1070,MOYALE,OBBU,1,MISS
38.6,3.57,TURBI DISP,4307,MOYALE,URAN,4,MISS
38.563988,3.610375,URAN DISP,1063,MOYALE,URAN,4,MOH
38.448367,3.604252,WALDA DISP,4306,MOYALE,URAN,4,MISS
38.0502,-1.06716,AIC KYOME DISP,3664,MWINGI,MIGWANI,4,MISS
38.06,-0.926,C.P.K. MWINGI DISP,,MWINGI,CENTRAL,4,MISS
38.16231,-0.91254,ENZIU DISP,875,MWINGI,CENTRAL,4,MOH
37.99,-1.08153,KALILUNI DISP,,MWINGI,MIGWANI,4,MOH
38.0525,-0.979063,KALISASI DISP,4585,MWINGI,CENTRAL,4,MOH
38.1075,-0.979063,KANYONGA DISP,3796,MWINGI,CENTRAL,4,MOH
38.1163,-1.06166,KATALAWA DISP,3776,MWINGI,CENTRAL,4,MOH
38.0723,-0.52534,KATSE DISP,882,MWINGI,MUUMONI,4,MOH
,,KAVINDU DISP,,MWINGI,NUU,4,MOH
38.1472,-0.538555,KIMANGAO HEALTH CENTRE,921,MWINGI,KYUSO,3,MISS
38.01,-1.15,KITHUMULA CURRAN DISP,4587,MWINGI,MIGWANI,4,MISS
38.243,-1.02311,KITISE DISP,3093,MWINGI,NUU,4,MOH
38.48241,-0.782321,KITUI ROAD N.Y.S. DISP,,MWINGI,NGUNI,4,MOH
38.0282,-0.479087,KONYU DISP,4196,MWINGI,MUUMONI,4,MOH
37.98253,-0.93231,KYAENI DISP,4584,MWINGI,CENTRAL,4,MOH
38.192324,-0.592321,KYUSO G. K. PRISON DISP,,MWINGI,KYUSO,4,MOH
38.2176,-0.569391,KYUSO HEALTH CENTRE,891,MWINGI,KYUSO,3,MISS
38.16232,-0.53231,KYUSO SUB-DISTRICT HOSP,4204,MWINGI,KYUSO,1,MOH
38.3313,-0.379401,MASYUNGWA DISP,4580,MWINGI,TSEIKURU,4,MOH
38.0062,-1.08919,MIGWANI SUB-DISTRICT HOSP,923,MWINGI,MIGWANI,1,MOH
38.2154,-0.407504,MIVUKONI DISP,894,MWINGI,KYUSO,4,MOH
38.2066,-1.11892,MUI DISP,895,MWINGI,NUU,4,MOH
37.9434,-0.571593,MUUMONI DISP,898,MWINGI,MUUMONI,4,MOH
38.0673,-0.9334,MWINGI DISTRICT HOSPITAL,932,MWINGI,CENTRAL,1,MOH
38.4302,-0.643176,NGOMENI DISP,905,MWINGI,NGOMENI,4,MOH
38.0364,-0.593329,NGUNGANI DISP,4581,MWINGI,MUUMONI,4,MOH
38.309,-0.80286,NGUNI HEALTH CENTRE,925,MWINGI,NGUNI,3,MOH
38.3608,-1.05615,NUU CATHOLIC DISP/ PHC UNIT,906,MWINGI,NUU,4,MISS
38.3641,-1.06937,NUU HEALTH CENTRE,926,MWINGI,NUU,3,MOH
38.302053,-1.149878,NYAANI DISP,4682,MWINGI,NUU,4,MOH
,,NZATANI DISP,,MWINGI,CENTRAL,4,MOH
37.8983,-1.11452,NZAWA DISP,907,MWINGI,MIGWANI,4,MOH
38.0315,-1.11452,NZELUNI DISP,909,MWINGI,MIGWANI,4,MOH
38.1956,-0.607935,TEI WA YESU PCEA HC,927,MWINGI,KYUSO,3,MISS
37.86232,-0.89232,THANA NZAU DISP,4586,MWINGI,MIGWANI,4,MOH
38.0172,-0.311694,THARAKA DISP,911,MWINGI,MUUMONI,4,MOH
38.2121,-0.832594,THITHA DISP,4582,MWINGI,CENTRAL,4,MOH
37.9291,-1.04514,THITHANI DISP,3840,MWINGI,MIGWANI,4,MISS
38.2011,-0.319403,TSEIKURU HEALTH CENTRE,928,MWINGI,TSEIKURU,3,MOH
,,TUVAANI DISP,,MWINGI,NUU,4,MOH
37.9624,-0.725749,TYAA KAMUTHALE DISP,913,MWINGI,MUUMONI,4,MOH
38.5293,-0.808366,UKASI DISP,3098,MWINGI,NGUNI,4,MOH
38.2176,-0.137693,USUENI DISP,914,MWINGI,TSEIKURU,4,MOH
38.1379,-0.783305,WAITA DISP,916,MWINGI,CENTRAL,4,MOH
38.5073,-1.05285,WINGEMI DSIPENSARY,4195,MWINGI,NUU,4,MOH
37.9291,-0.946025,WINZIEI DISP,917,MWINGI,MIGWANI,4,MOH
37.90234,0.20324,AKACHIU H C (KANUNI H C),2516,NORTH MERU,IGEMBE S/WEST,3,MOH
37.749496,0.157514,AMATU DISP,1071,NORTH MERU,TIGANIA WEST,4,MISS
37.889069,0.163418,AMUGAA DISP,4695,NORTH MERU,TIGANIA EAST,4,MOH
37.991665,0.174839,AMUNGENTI DISP,1072,NORTH MERU,IGEMBE SOUTH,4,MISS
37.807005,0.229768,ANGILI DISP,1073,NORTH MERU,TIGANIA NORTH,4,MISS
37.952832,0.266706,ANTUBETWE NJOUNE DISP,2931,NORTH MERU,IGEMBE EAST,4,MISS
37.97,0.22,ATHIRU GAITI DISP (KIRAONE DISP),2517,NORTH MERU,IGEMBE S/EAST,4,MISS
37.940797,0.240598,CCS DISP,,NORTH MERU,IGEMBE CENTRAL,4,MISS
37.825027,0.192156,CHARURU DISP,,NORTH MERU,TIGANIA NORTH,4,MOH
37.88378,0.274775,KANGETA DISP,,NORTH MERU,IGEMBE NORTH,4,MISS
37.8746,0.266577,KANGETA H C,1096,NORTH MERU,IGEMBE NORTH,4,MOH
37.910418,0.213503,KANTHIARI DISP,,NORTH MERU,IGEMBE CENTRAL,4,MOH
37.92,0.23,KIEGOI DISP,3804,NORTH MERU,IGEMBE CENTRAL,4,MOH
37.97,0.27,KIENGU DISP,,NORTH MERU,IGEMBE EAST,4,MISS
37.777405,0.097733,KIMACHIA DISP,,NORTH MERU,URINGU,4,MOH
38.129882,0.290141,KINA DISP,1119,NORTH MERU,NDOLELI,4,MOH
37.815995,0.145355,KITHEO DISP,,NORTH MERU,AKITHI,4,MOH
37.930123,0.085417,KUNATI DISP,,NORTH MERU,TIGANIA EAST,4,MOH
37.71242,0.13256,KUNENE DISP,1125,NORTH MERU,URINGU,4,MOH
37.9391,0.33692,LAARE HEALTH CENTRE,1169,NORTH MERU,LAARE,3,MOH
37.689346,0.152893,LIMAURU DISP,,NORTH MERU,URINGU,4,MOH
37.707853,0.256089,LIMORO DISP,,NORTH MERU,AKITHI,4,MOH
37.9335,0.2332,MAUA METHODIST HOSPITAL,1180,NORTH MERU,IGEMBE CENTRAL,1,MISS
37.835769,0.216919,MBARANGA MISSION DISP,1132,NORTH MERU,TIGANIA NORTH,4,MISS
37.80232,0.08231,MBEU RURAL DEMONSTRATION UNIT,3431,NORTH MERU,URINGU,3,MOH
37.7912,0.14875,MIATHENE SUB-DISTRICT HOSPITAL,1172,NORTH MERU,TIGANIA WEST,1,MOH
37.834147,0.126174,MIKINDURI COTTAGE HOSPITAL,,NORTH MERU,TIGANIA CENTRAL,1,MISS
37.836,0.123208,MIKINDURI DISP,1136,NORTH MERU,TIGANIA CENTRAL,4,MOH
37.677007,0.186778,MITUNTU DISP,,NORTH MERU,TIGANIA WEST,4,MOH
37.860084,0.191672,MUCII MUKURU DISP,1135,NORTH MERU,TIGANIA CENTRAL,4,MISS
37.7975,0.227599,MUTHARA DISP,1145,NORTH MERU,TIGANIA NORTH,4,MOH
37.74123,0.17241,MUTIONJURI DISP,4205,NORTH MERU,TIGANIA WEST,4,MOH
37.99369,0.38513,MUTUATI DISP,3045,NORTH MERU,MUTUATI,4,MISS
37.9798,0.385305,MUTUATI H C,1149,NORTH MERU,MUTUATI,3,MOH
37.656957,0.243768,MWERAO-NKANGA DISP,2742,NORTH MERU,AKITHI,4,MOH
37.842063,0.269916,NKINYANGA DISP,3805,NORTH MERU,TIGANIA NORTH,4,MISS
38.035183,0.241231,NTHAMBIRO CATHOLIC DISP,,NORTH MERU,IGEMBE EAST,4,MISS
38.043906,0.246372,NTHAMBIRO DISP,3807,NORTH MERU,IGEMBE EAST,4,MOH
37.93232,0.242123,NYAMBENE DISTRICT HOSPITAL,4423,NORTH MERU,IGEMBE CENTRAL,1,MOH
37.770015,0.074744,ST JOHN'S DISP,,NORTH MERU,URINGU,4,MISS
37.998695,0.169265,ST. JOHN CATHOLIC DISP,,NORTH MERU,IGEMBE SOUTH,4,MISS
37.883342,0.255214,ST. JOSEPH DISP (NYAMBENE),3949,NORTH MERU,IGEMBE NORTH,4,MISS
37.783821,0.20715,TIGANIA CATHOLIC HOSPITAL,1183,NORTH MERU,TIGANIA NORTH,1,MISS
37.943294,0.143445,TIIRA DISP,3808,NORTH MERU,IGEMBE S/WEST,4,MISS
37.734072,0.145962,URINGU DISP,4694,NORTH MERU,URINGU,4,MOH
37.67,-0.24,BARAGU DISP,,SOUTH MERU,MWIMBI,4,MOH
37.71,-0.35,CHEERA DISP,2685,SOUTH MERU,CHUKA,4,MISS
37.648978,-0.32926,CHUKA CONSOLATA COTTAGE HOSPITAL,1166,SOUTH MERU,CHUKA,1,MISS
37.645496,-0.32748,CHUKA HOSPITAL,1179,SOUTH MERU,CHUKA,1,MOH
37.677928,-0.21578,ERUMA DISP - NGURUKI DISP,1075,SOUTH MERU,MWIMBI,4,MISS
37.627467,-0.227369,GAATIA (PCEA) DISP,1076,SOUTH MERU,MWIMBI,4,MISS
37.73,-0.27,IKUMBO (PCEA) DISP,2524,SOUTH MERU,MWIMBI,4,MISS
37.6561,-0.372752,IKUU DISP,3443,SOUTH MERU,MAGUMONI,4,MISS
37.61,-0.27,IRIGA DISP,1085,SOUTH MERU,MUTHAMBI,4,MISS
37.7083,-0.415323,ITUGURURU DISP,4129,SOUTH MERU,IGAMBANG'OMBE,4,MISS
37.716311,-0.318921,KAANWA DISP,1088,SOUTH MERU,CHUKA,4,MISS
37.77,-0.17,KAARE CCM DISP,3621,SOUTH MERU,MWIMBI,4,MISS
37.77,-0.19,KAARE PCEA DISP,1089,SOUTH MERU,MWIMBI,4,MISS
37.8508,-0.311828,KAJIAMPAU DISP,1091,SOUTH MERU,IGAMBANG'OMBE,4,MISS
37.668919,-0.352703,KAMBANDI DISP,1095,SOUTH MERU,CHUKA,4,MISS
37.83232,-0.34231,KANJUKI HEALTH CENTRE,1092,SOUTH MERU,IGAMBANG'OMBE,3,MOH
37.68,-0.24,KARIAKOMO MISSION DISP,1102,SOUTH MERU,MWIMBI,4,MISS
37.69,-0.298835,KARIMBA DISP,1103,SOUTH MERU,MUTHAMBI,4,MISS
37.699153,-0.330064,KARONGONI CATHOLIC DISP,2728,SOUTH MERU,CHUKA,4,MISS
37.71,-0.23,KIAIRUGU DISP,2528,SOUTH MERU,MWIMBI,4,MISS
37.66,-0.22,KIAMUCHAIRU DISP,3948,SOUTH MERU,MWIMBI,4,MISS
37.59,-0.36,KIAMURIUKI DISP,1109,SOUTH MERU,MT. KENYA FOREST,4,MISS
37.6156,-0.3181,KIANGONDU DISP,1110,SOUTH MERU,CHUKA,4,MISS
37.62027,-0.36982,KIBUGUA DISP,1113,SOUTH MERU,MAGUMONI,4,MOH
37.7,-0.22,KIENI DISP,1114,SOUTH MERU,MWIMBI,4,MISS
37.77,-0.23,KIERA WOMANS GUILD DISP,,SOUTH MERU,MWIMBI,4,MISS
37.6443,-0.344086,KIERENI DISP,1115,SOUTH MERU,CHUKA,4,MISS
37.7,-0.38,KIGOGO DISP,3295,SOUTH MERU,CHUKA,4,MISS
37.6393,-0.290323,KIINI DISP,2720,SOUTH MERU,MUTHAMBI,4,MOH
37.627,-0.26,KIRIANI DISP,1123,SOUTH MERU,MWIMBI,4,MISS
37.71,-0.21,KIROO DISP,3585,SOUTH MERU,MWIMBI,4,MISS
37.702703,-0.23964,KIRUMI DISP,810,SOUTH MERU,MWIMBI,4,MOH
37.66,-0.41,MAGENKA DISP,,SOUTH MERU,MAGUMONI,4,MISS
37.68,-0.3,MAGUNDU DISPENSARY,2683,SOUTH MERU,MUTHAMBI,4,MISS
37.751235,-0.23523,MAGUTUNI SUB-DISTRICT HOSPITAL,1126,SOUTH MERU,MWIMBI,1,MOH
37.64,-0.3,MINUGU DISP,,SOUTH MERU,MUTHAMBI,4,MISS
37.6608,-0.380376,MPUKONI HEALTH CENTRE,1175,SOUTH MERU,MAGUMONI,3,MOH
37.711171,-0.257658,MUKUI DISP,1143,SOUTH MERU,MWIMBI,4,MOH
37.651,-0.387097,MUKUUNI DISP,1144,SOUTH MERU,MAGUMONI,4,MISS
37.76,-0.28,MUMBUNI DISP,3950,SOUTH MERU,MUTHAMBI,4,MOH
37.73,-0.28,MURAMBANI DISP,2739,SOUTH MERU,MUTHAMBI,4,MISS
37.69,-0.27,MUTHAMBI CATHOLIC DISP,1146,SOUTH MERU,MUTHAMBI,4,MISS
37.68,-0.28,MUTHAMBI HEALTH CENTRE,3296,SOUTH MERU,MUTHAMBI,3,MOH
37.60048,-0.238288,MUTINDWA DISP,1148,SOUTH MERU,MWIMBI,4,MISS
37.671,-0.244,NGERU DISP,1152,SOUTH MERU,MWIMBI,4,MISS
37.62,-0.28,NYANGANI DISP,2749,SOUTH MERU,MUTHAMBI,4,MISS
37.6065,-0.21121,P.C.E.A. CHOGORIA MISS. HOSP,1178,SOUTH MERU,MWIMBI,1,MISS
37.63,-0.23,THINDIGWA DISP,,SOUTH MERU,MWIMBI,4,MISS
37.7133,-0.363351,WERU DISP,1164,SOUTH MERU,CHUKA,4,MISS
37.92,-0.28,CHIAKARIGA HEALTH CENTRE,1165,THARAKA,SOUTH THARAKA,3,MOH
38.000418,-0.097054,GATUNGA MISSION DISP,1078,THARAKA,CENTRAL THARAKA,4,MISS
37.97,-0.32,KAMANYAKI DISP,1093,THARAKA,SOUTH THARAKA,4,MOH
37.90093,-0.149053,KANYURU DISP,746,THARAKA,CENTRAL THARAKA,4,MOH
38.13,-0.12,KATHAGACHINI  DISP,759,THARAKA,NORTH THARAKA,4,MOH
37.8041,-0.193403,MATERI GIRLS SCH DISP,3447,THARAKA,SOUTH THARAKA,4,MISS
37.91243,-0.31234,MATIRI MISSION HOSPITAL,3556,THARAKA,SOUTH THARAKA,1,MISS
37.93,0.03,MUKOTHIMA H C,2705,THARAKA,NORTH THARAKA,3,MISS
37.956,-0.04053,NKONDI DISP,1156,THARAKA,CENTRAL THARAKA,4,MOH
37.88,-0.1,RUUNGU DISP,4127,THARAKA,CENTRAL THARAKA,4,MISS
37.97,-0.16,THARAKA DISTRICT HOSPITAL,1170,THARAKA,CENTRAL THARAKA,1,MOH
38.04,-0.17,TUNYAI DISP,1160,THARAKA,NORTH THARAKA,4,MOH
38.2,-0.13,USUENI DISP,4128,THARAKA,NORTH THARAKA,4,MOH
40.5711,-0.41064,ALIJUGUR DISP,1187,GARISSA,JARAJILA,4,MOH
38.831,0.42712,BENANE DISP,1189,GARISSA,BENANE,4,MOH
40.526,-1.84772,BODHAI DISP,,GARISSA,IJARA,4,MOH
39.660428,-0.48067,BULA IFTIN DISP,,GARISSA,CENTRAL,4,NGO
39.724797,-0.349028,BULLAMEDINA DISP,,GARISSA,CENTRAL,4,MOH
39.9782,-1.0164,BURA DISP,1190,GARISSA,BURA,4,MOH
40.212,-0.08411,DAADAB SUB- HEALTH CENTRE,1191,GARISSA,JARAJILA,3,MOH
40.342856,0.150541,DAGAHALEY HOSPITAL,2512,GARISSA,DADAAB,1,MISS
40.816,-1.23551,GALMAGALLA DISP,1192,GARISSA,HULUGHO,4,MOH
39.649818,-0.448781,GARISSA DISP (MCH/FP),1200,GARISSA,CENTRAL,4,MOH
39.7739,-0.334012,GARISSA PROVINCIAL GENERAL HOSPI,1209,GARISSA,CENTRAL,2,MOH
40.371544,0.01613,HAGADERA HOSPITAL,2513,GARISSA,JARAJILA,1,MISS
40.2083,-1.83404,HORA DISP,,GARISSA,MASALANI,4,MOH
41.5061,-1.57508,HULUGHO SUB HEALTH CENTRE,1194,GARISSA,HULUGHO,3,MOH
40.32,0.07,IFO HOSPITAL,2511,GARISSA,DADAAB,1,MISS
39.7138,-0.52509,IFTIN HEALTH CENTRE,4709,GARISSA,CENTRAL,3,MISS
40.6083,-1.54577,IJARA DISP,1195,GARISSA,IJARA,4,MOH
39.7138,-0.374338,ISLAMIC AFRICAN RELIEF AGENCY DI,1196,GARISSA,CENTRAL,4,MISS
39.7849,-0.5653,KORA KORA DISP,1197,GARISSA,CENTRAL,4,MOH
40.2489,-1.91216,KOTILE DISP,,GARISSA,MASALANI,4,MOH
40.8309,0.34724,LIBOI HEALTH CENTRE,1205,GARISSA,LIBOI,3,MOH
40.0427,-1.23551,MASABUBU DISP,1198,GARISSA,BURA,4,MOH
40.2964,-1.6501,MASALANI HEALTH CENTRE,1207,GARISSA,MASALANI,3,MOH
39.0759,0.00824,MBALAMBALA DISP,1199,GARISSA,BALAMBALA,4,MOH
39.143,0.66606,MODOGASHE HEALTH CENTRE,1208,GARISSA,MODOGASHE,3,MOH
39.8558,-0.68774,NANIGHI DISP,1201,GARISSA,BURA,4,MOH
39.366,-0.10131,SAKA DISP,1202,GARISSA,SANKURI,4,MOH
40.8289,-1.39017,SANGAILU DISP,2500,GARISSA,SANGAILU,4,MOH
39.4755,-0.16575,SANKURI DISP,1203,GARISSA,SANKURI,4,MOH
39.6306,0.24409,SHANTABAK DISP.,3480,GARISSA,SHANT-ABAK,4,MOH
39.6983,-0.499716,Y.M.A. DISP,1204,GARISSA,CENTRAL,4,MISS
,,AFRICAN MUSLIM AGENCY DISP,,MANDERA,,4,MISS
,,AMBALO DISP,,MANDERA,,4,NGO
41.582429,3.537979,ARABIA DISP,1210,MANDERA,FINO,4,MOH
40.867,3.33798,AS-HABITO DISP,4375,MANDERA,ASHABITO,4,MOH
40.35221,3.911244,BANISA DISP,1211,MANDERA,BANISA,4,MOH
39.862221,3.42234,DANDU DISP,4376,MANDERA,DANDU,4,MOH
40.935457,2.784906,ELWAK HEALTH CENTRE,1212,MANDERA,ELWAK,3,MOH
41.619151,3.950161,KALALIYO DISP,2532,MANDERA,KHALALIO,4,MOH
40.7295,2.37357,KUTULO DISP,3395,MANDERA,KOTULO,4,MOH
41.490197,3.801036,LIBEHIA DISP,3955,MANDERA,LIBEHIA,4,MOH
40.766331,4.277132,MALKA MARI DISP,,MANDERA,MALKAMARI,4,MOH
41.861814,3.954424,MANDERA DISTRICT HOSPITAL,1215,MANDERA,CENTRAL,1,MOH
41.203319,3.935952,RHAMU HEALTH CENTRE,1213,MANDERA,RHAMU,3,MOH
40.65181,2.994166,SHIBIR FATUMA DISP,4377,MANDERA,SHIMBIR FATUMA,4,MISS
40.215075,3.372873,TAKABA HEALTH CENTRE,1214,MANDERA,TAKABA,3,MOH
40.865514,3.140544,WARGADUD DISP,,MANDERA,WARGADUD,4,MOH
39.716838,0.602452,ABAKORE DISP,,WAJIR,HABASWEIN,4,MOH
39.968956,1.71834,AFRICA MUSLIM AGENCY DISP,3487,WAJIR,GRIFTU,4,MISS
39.594792,3.070257,AJAWA DISP,1216,WAJIR,GURAR,4,MOH
39.0811,2.0912,ARBAJAHAN DISP,3826,WAJIR,GRIFTU,4,MOH
40.801336,0.397138,BIYAMATHOW DISP,,WAJIR,SEBULE,4,MOH
39.461783,3.019239,BUNA HEALTH CENTRE,1229,WAJIR,BUNA,3,MOH
39.41198,3.378396,BUTE HEALTH CENTRE,1230,WAJIR,BUTE,3,MOH
39.9967,2.38608,DAMBAS DISP,,WAJIR,TARBAJ,4,MOH
39.731182,3.280454,DANABA DISP,,WAJIR,GURAR,4,MOH
40.984295,0.986078,DIFF DISP,1217,WAJIR,DIFF,4,MOH
40.2461,2.532,ELBEN DISP,1218,WAJIR,TARBAJ,4,MOH
39.638052,2.407958,ELDAS DISP,1219,WAJIR,ELDAS,4,MOH
